Ts,ActE,ActP,RctP,AppP,Fr,PF,V,A
1653997499,601,0,-16,15,5001,14,23423,66
1653997500,601,0,-16,15,5001,14,23379,66
1653997501,601,0,-16,15,5001,14,23426,66
1653997502,601,0,-16,15,5002,14,23422,66
1653997503,601,0,-16,15,5001,14,23421,66
1653997504,601,0,-16,15,5001,14,23419,66
1653997505,601,0,-16,15,5002,14,23429,66
1653997506,601,0,-16,15,5002,14,23355,66
1653997507,601,0,-16,15,5002,14,23416,66
1653997508,601,0,-16,15,5001,13,23417,66
1653997509,601,0,-16,15,5002,14,23423,66
1653997510,601,0,-16,15,5002,14,23410,66
1653997511,601,0,-16,15,5003,15,23388,66
1653997512,601,0,-16,15,5002,14,23426,66
1653997513,601,0,-16,15,5001,14,23412,66
1653997514,601,0,-16,15,5001,14,23439,66
1653997515,601,0,-16,15,5001,14,23418,66
1653997516,601,0,-16,15,5002,14,23395,66
1653997517,601,0,-16,15,5002,14,23427,66
1653997518,601,0,-16,15,5002,14,23428,66
1653997519,601,0,-16,15,5002,14,23432,66
1653997520,601,0,-16,15,5002,14,23400,66
1653997521,601,0,-16,15,5001,14,23366,66
1653997522,601,0,-16,15,5001,14,23426,66
1653997523,601,0,-16,15,5001,14,23403,66
1653997524,601,0,-16,15,5001,14,23415,66
1653997525,601,0,-16,15,5001,14,23403,66
1653997526,601,0,-16,15,5001,14,23355,66
1653997527,601,0,-16,15,5000,14,23394,66
1653997528,601,0,-16,15,5000,14,23376,66
1653997529,601,0,-16,15,4999,14,23395,66
1653997530,601,0,-16,15,4999,13,23337,66
1653997531,601,0,-16,15,4999,15,23395,66
1653997532,601,0,-16,15,4999,14,23395,66
1653997533,601,0,-16,15,4999,14,23400,66
1653997534,601,0,-16,15,4999,14,23383,66
1653997535,601,0,-16,15,4999,14,23399,66
1653997536,601,0,-16,15,4999,14,23368,66
1653997537,601,0,-16,15,4999,14,23371,66
1653997538,601,0,-16,15,4999,14,23400,66
1653997539,601,0,-16,15,4999,14,23407,66
1653997540,601,0,-16,15,4999,14,23402,66
1653997541,601,0,-16,15,4999,13,23352,66
1653997542,601,0,-16,15,4999,15,23388,66
1653997543,601,0,-16,15,4999,14,23391,66
1653997544,601,0,-16,15,4999,14,23404,66
1653997545,601,0,-16,15,4998,14,23394,66
1653997546,601,0,-16,15,4999,14,23361,66
1653997547,601,0,-16,15,4999,14,23399,66
1653997548,601,0,-16,15,4999,14,23394,66
1653997549,601,0,-16,15,4999,13,23410,66
1653997550,601,0,-16,15,4999,14,23401,66
1653997551,601,0,-16,15,5000,13,23406,66
1653997552,601,0,-16,15,5000,14,23369,66
1653997553,601,0,-16,15,4999,14,23386,66
1653997554,601,0,-16,15,4999,14,23401,66
1653997555,601,0,-16,15,4999,14,23419,66
1653997556,601,0,-16,15,5000,14,23399,66
1653997557,601,0,-16,15,5000,14,23354,66
1653997558,601,0,-16,15,5000,14,23394,66
1653997559,601,0,-16,15,4999,14,23402,66
1653997560,601,0,-16,15,4999,14,23415,66
1653997561,601,0,-16,15,4999,14,23348,66
1653997562,601,0,-16,15,5000,14,23407,66
1653997563,601,0,-16,15,5000,14,23396,66
1653997564,601,0,-16,15,5000,14,23404,66
1653997565,601,0,-16,15,5000,14,23420,66
1653997566,601,0,-16,15,5000,14,23407,66
1653997567,601,0,-16,15,5001,14,23359,66
1653997568,601,0,-16,15,5001,15,23370,66
1653997569,601,0,-16,15,5000,14,23413,66
1653997570,601,0,-16,15,5000,14,23420,66
1653997571,601,0,-16,15,5000,14,23424,66
1653997572,601,0,-16,15,5001,14,23428,66
1653997573,601,0,-16,15,5001,14,23402,66
1653997574,601,0,-16,15,5001,14,23377,66
1653997575,601,0,-16,15,5000,14,23429,66
1653997576,601,0,-16,15,5000,14,23423,66
1653997577,601,0,-16,15,5000,14,23418,66
