Id,ActP__variance_larger_than_standard_deviation,ActP__sum_values,ActP__mean_abs_change,ActP__mean_change,ActP__median,ActP__mean,ActP__length,ActP__standard_deviation,ActP__variation_coefficient,ActP__variance,ActP__skewness,ActP__kurtosis,ActP__root_mean_square,ActP__count_above_mean,ActP__count_below_mean,ActP__maximum,ActP__absolute_maximum,ActP__minimum,ActP__number_peaks__n_5,"ActP__fft_aggregated__aggtype_""centroid""","ActP__fft_aggregated__aggtype_""variance""","ActP__fft_aggregated__aggtype_""skew""","ActP__fft_aggregated__aggtype_""kurtosis""",ActP__fourier_entropy__bins_5,ActP__fourier_entropy__bins_10,Current__variance_larger_than_standard_deviation,Current__sum_values,Current__mean_abs_change,Current__mean_change,Current__median,Current__mean,Current__length,Current__standard_deviation,Current__variation_coefficient,Current__variance,Current__skewness,Current__kurtosis,Current__root_mean_square,Current__count_above_mean,Current__count_below_mean,Current__maximum,Current__absolute_maximum,Current__minimum,Current__number_peaks__n_5,"Current__fft_aggregated__aggtype_""centroid""","Current__fft_aggregated__aggtype_""variance""","Current__fft_aggregated__aggtype_""skew""","Current__fft_aggregated__aggtype_""kurtosis""",Current__fourier_entropy__bins_5,Current__fourier_entropy__bins_10,Vibration__variance_larger_than_standard_deviation,Vibration__sum_values,Vibration__mean_abs_change,Vibration__mean_change,Vibration__median,Vibration__mean,Vibration__length,Vibration__standard_deviation,Vibration__variation_coefficient,Vibration__variance,Vibration__skewness,Vibration__kurtosis,Vibration__root_mean_square,Vibration__count_above_mean,Vibration__count_below_mean,Vibration__maximum,Vibration__absolute_maximum,Vibration__minimum,Vibration__number_peaks__n_5,"Vibration__fft_aggregated__aggtype_""centroid""","Vibration__fft_aggregated__aggtype_""variance""","Vibration__fft_aggregated__aggtype_""skew""","Vibration__fft_aggregated__aggtype_""kurtosis""",Vibration__fourier_entropy__bins_5,Vibration__fourier_entropy__bins_10,ActP__variance_larger_than_standard_deviation.1,ActP__sum_values.1,ActP__mean_abs_change.1,ActP__mean_change.1,ActP__median.1,ActP__mean.1,ActP__length.1,ActP__standard_deviation.1,ActP__variation_coefficient.1,ActP__variance.1,ActP__skewness.1,ActP__kurtosis.1,ActP__root_mean_square.1,ActP__count_above_mean.1,ActP__count_below_mean.1,ActP__maximum.1,ActP__absolute_maximum.1,ActP__minimum.1,ActP__number_peaks__n_5.1,"ActP__fft_aggregated__aggtype_""centroid"".1","ActP__fft_aggregated__aggtype_""variance"".1","ActP__fft_aggregated__aggtype_""skew"".1","ActP__fft_aggregated__aggtype_""kurtosis"".1",ActP__fourier_entropy__bins_5.1,ActP__fourier_entropy__bins_10.1
2022-07-03_06.57.52_2022-07-03_07.39.54,1,119203,0.469843386,0,46,39.70786143,3002,24.57325853,0.618851221,603.8450348,9.720033837,227.9833328,46.69645911,2492,510,604,604,0,10,414.4024624,164487.6108,1.109778636,6.658504011,0.670213936,1.159612753,0,224782.182,0.00611552,3.50E-07,1.83,1.82928208,122880,0.062040046,0.03391497,0.003848967,-0.052673141,17.7734719,1.830333821,61644,61236,2.299,2.299,1.344,2343,3410.11573,93794908.81,3.961853543,18.94742714,0.090728994,0.090728994,1,228003899,17.54918253,-0.000146486,1856,1855.50048,122880,19.51057238,0.010514992,380.6624347,7.915788411,2405.467845,1855.603054,63573,59307,4095,4095,0,10513,20339.32591,436882693.6,0.441594962,4.378622853,0.823666641,1.495239084,1,1846573,0.235770295,0,0,21.2932623,86721,26.38078337,1.238926332,695.9457312,4.699271183,96.47233694,33.90204641,38822,47899,641,641,0,125,12805.76697,135881243.5,0.99356401,7.459487301,0.463538979,0.941765495
2022-03-14_16.00.42_2022-03-14_16.37.46,1,105603,0.529781724,0,46,39.05436391,2704,25.61738419,0.655941658,656.250373,9.503753538,217.268268,46.70646329,2194,510,621,621,0,3,373.0281247,128064.6167,1.065201449,6.893073327,0.611591328,1.077220985,0,450319.19,0.003836132,1.22E-07,1.833,1.832353475,245760,0.044614682,0.024348294,0.00199047,-0.114377735,40.11773835,1.83289654,150129,95631,2.328,2.328,1.328,7444,8747.773834,510139071.2,3.311639976,13.52994913,0.090728994,0.13600217,1,452806661,58.80444256,-0.000337729,1841,1842.47502,245760,112.6441117,0.061137389,12688.69589,1.720996093,139.1893154,1845.915192,116996,128764,4095,4095,0,21139,63759.79768,1151583989,-0.35754161,39.64866723,1.307481733,1.970685332,1,1189559,0.166957084,0,0,13.72705347,86658,23.7525932,1.730348996,564.1856839,5.332018588,113.6481646,27.43387834,24913,61745,652,652,0,98,12584.29742,135050011.6,1.007032159,7.279988264,0.492497592,0.996182787
2022-07-05_18.12.22_2022-07-05_19.24.23,1,198264,0.317916667,0,45,41.29639658,4801,19.24522045,0.466026628,370.3785102,11.32681822,334.2620643,45.56062863,4291,510,572,572,0,9,663.6448732,436085.3761,1.122892571,6.417486116,0.670213936,1.19036319,0,224743.351,0.005929695,-4.15E-07,1.829,1.828966073,122880,0.060032702,0.0328233,0.003603925,-0.035465564,17.24867897,1.829951043,63218,59662,2.282,2.282,1.351,2230,3328.74052,93043864.85,4.004404503,19.24533442,0.090728994,0.090728994,1,227972218,19.40388512,-1.63E-05,1856,1855.24266,122880,16.26701442,0.008768133,264.6157583,0.501721544,91.01426059,1855.313974,62661,60219,2672,2672,1276,10280,20312.81546,500718342.1,0.492476792,3.64308599,0.992342018,1.63009143,1,2340828,0.23945155,0,45,26.97086103,86791,26.16591893,0.97015512,684.6553134,4.273285258,95.25455713,37.5776883,49422,37369,651,651,0,143,12519.1334,139300297.2,1.012423143,6.856947087,0.519445499,0.957773906
2022-04-18_04.05.52_2022-04-18_04.35.46,1,78884,0.638077286,0,47,37.15685351,2123,28.06473212,0.755304324,787.6291888,8.386347305,173.7743316,46.56458903,1613,510,621,621,0,3,278.3673058,70430.98515,1.095997515,7.239862769,0.632752289,1.102679423,0,224780.28,0.006112509,-2.69E-07,1.83,1.829266602,122880,0.062232036,0.034020211,0.003872826,-0.040347446,18.39392091,1.830324869,62131,60749,2.31,2.31,1.337,2388,3536.601732,98227741.05,3.867060272,18.09293923,0.090728994,0.13600217,1,226086692,15.51379813,1.63E-05,1840,1839.89821,122880,17.44354286,0.009480711,304.2771875,6.067473203,460.6046442,1839.980896,69980,52900,3149,3149,1552,11190,18284.53858,405424378.3,0.559050292,3.849402337,0.619078405,1.076830006,1,1558706,0.286752324,0,0,17.9775325,86703,26.67933959,1.484037901,711.7871612,5.602921345,111.1145019,32.17108695,32008,54695,626,626,0,126,12973.93158,130271794.5,0.949222708,8.084812937,0.30073969,0.862450037
2022-06-12_18.08.55_2022-06-12_18.34.12,1,73420,0.649974962,0,48,36.74674675,1998,27.56651664,0.750175705,759.9128398,7.43649297,157.1960515,45.93730767,1485,513,589,589,0,6,293.6495265,64906.21326,0.639903157,7.725139569,0.228464705,0.872068704,0,224697.725,0.005933276,1.22E-07,1.829,1.828594767,122880,0.060370652,0.033014779,0.003644616,-0.017554797,17.56378669,1.829591058,62418,60462,2.309,2.309,1.366,2390,3388.804488,93861531.71,3.967262743,18.95316823,0.090728994,0.13600217,1,227923937,9.300368655,3.26E-05,1855,1854.849748,122880,11.53391557,0.006218248,133.0312084,-9.153520381,1436.992194,1854.885608,67132,55748,2454,2454,560,9754,13262.88126,351905079.8,1.173899328,3.699024041,0.841957619,1.288522777,1,1857483,0.36773629,-0.000564172,0,21.38626891,86854,28.50703141,1.332959551,812.6508401,5.736350232,108.3028736,35.6373868,37494,49360,632,632,0,143,13215.82289,133075924.4,0.942764008,8.196049266,0.322205986,0.866433107
2022-09-12_17.44.06_2022-09-12_18.24.26,1,115495,0.482925147,0,47,39.82586207,2900,24.47015818,0.614428839,598.7886415,9.004067852,216.4366217,46.7427848,2390,510,611,611,0,11,398.1159045,143289.9438,1.016885557,6.936640622,0.632752289,1.095343802,0,224637.629,0.006000269,3.34E-07,1.829,1.828105705,122880,0.060846797,0.03328407,0.003702333,-0.04426226,18.27850514,1.829118039,61534,61346,2.301,2.301,1.331,2332,3502.941889,97480704.71,3.882111962,18.20212591,0.090728994,0.090728994,1,227872442,19.02522807,-4.07E-05,1855,1854.43068,122880,15.63139492,0.008429215,244.3405073,0.855403056,273.4849094,1854.496559,64226,58654,2742,2742,1130,10266,20619.91695,541974100.6,0.496756305,3.376511874,1.162554509,1.765847243,1,1736762,0.177587284,-0.000543717,0,20.09141284,86443,25.92274717,1.290240133,671.988821,3.512776562,69.08339971,32.7971598,35482,50961,631,631,0,122,12238.73436,129917200.9,1.012710404,7.194694486,0.278097576,0.832807263
2022-03-02_03.08.13_2022-03-02_03.51.40,1,123369,0.488010369,0,46,39.96404276,3087,25.32002495,0.63357016,641.1036633,11.14421708,268.6554712,47.30991838,2577,510,631,631,0,4,433.6396133,180423.8702,1.112433698,6.587196528,0.662924466,1.16289195,0,224932.915,0.006288829,-3.99E-07,1.831,1.830508748,122880,0.064200096,0.035072269,0.004121652,-0.047544522,18.25881281,1.831634224,63360,59520,2.327,2.327,1.323,2367,3604.941882,99721250.8,3.82427289,17.73042279,0.090728994,0.090728994,1,226237566,29.25538945,0.000236005,1840,1841.126025,122880,37.00967686,0.020101653,1369.716181,6.992904996,1582.279728,1841.497966,57298,65582,4095,4095,0,10517,23089.39126,349949529.7,0.082807266,8.720955189,0.808083233,1.303149238,1,1210322,0.164626775,0,0,13.93545342,86852,23.80912787,1.708529114,566.87457,5.306773239,114.5502794,27.58752312,25383,61469,656,656,0,56,12661.62349,131147228.6,0.979465634,7.621461799,0.362136425,0.903650009
2022-06-25_13.05.05_2022-06-25_13.51.25,1,130283,0.436330163,0,46,39.96411043,3260,23.15859432,0.579484795,536.3204911,9.768870989,246.9705238,46.18929111,2751,509,613,613,0,5,445.9959929,183222.3072,1.053815357,6.878453406,0.642643152,1.116020231,0,224755.739,0.006109905,3.50E-07,1.83,1.829066886,122880,0.062339757,0.03408282,0.003886245,-0.024314735,17.92787326,1.830128935,61546,61334,2.305,2.305,1.34,2256,3476.979539,96598608.9,3.909525133,18.44633428,0.090728994,0.090728994,1,228027459,14.4022982,4.88E-05,1856,1855.692212,122880,15.60809454,0.008410929,243.6126151,-9.385637513,1507.877048,1855.75785,65181,57699,2756,2756,137,10728,18373.01406,442938400.3,0.609811127,3.527565278,1.020294023,1.61463267,1,1746921,0.231614657,0,0,20.29533546,86075,26.15134514,1.288539684,683.8928525,4.77272212,98.34732447,33.1027717,36799,49276,641,641,0,102,12765.02369,133862723.1,0.97709713,7.519303503,0.506211527,0.980055857
2022-07-10_05.03.32_2022-07-10_05.46.37,1,126103,0.451191642,0,48,41.15633159,3064,23.16473893,0.562847514,536.6051296,8.106042027,214.6465417,47.22762708,2554,510,597,597,0,11,445.1109517,151785.7259,0.622421452,7.482071954,0.170467354,0.789020243,0,224766.555,0.006007829,6.51E-08,1.83,1.829154907,122880,0.060519337,0.033085955,0.00366259,-0.0211647,17.80259745,1.830155803,61827,61053,2.299,2.299,1.362,2432,3542.504093,98559810.44,3.84532613,17.91570721,0.090728994,0.090728994,1,227983751,10.08662994,8.95E-05,1856,1855.336515,122880,11.03402045,0.00594718,121.7496074,-2.199847746,844.7708653,1855.369326,64251,58629,2627,2627,1088,10781,15928.80582,434564794.1,0.825645044,3.069529301,0.881831941,1.505387658,1,2267379,0.294610061,0,47,26.10744059,86848,27.88829969,1.068212703,777.7572595,4.427978473,88.98183939,38.20151454,45650,41198,648,648,0,161,13011.14332,135899252.3,0.96633154,7.712784314,0.322205986,0.874691365
2022-07-10_01.07.20_2022-07-10_01.48.42,1,121946,0.470786896,0,49,41.1701553,2962,23.59831705,0.573189896,556.8805678,7.722644984,198.8050763,47.45379074,2452,510,593,593,0,6,424.2720108,143240.2458,0.69659036,7.269359475,0.170467354,0.771912668,0,224772.428,0.006106226,3.17E-07,1.83,1.829202702,122880,0.060786048,0.033230898,0.003694944,-0.029032451,17.3073957,1.830212411,61924,60956,2.29,2.29,1.357,2324,3539.284951,98639416.5,3.846172594,17.91164766,0.090728994,0.090728994,1,227972299,10.78906078,-7.32E-05,1856,1855.243319,122880,12.51691044,0.006746776,156.673047,-24.53987308,4348.670349,1855.285543,63860,59020,2619,2619,0,10838,16743.10572,434748153.3,0.764014443,3.224898596,1.383867269,1.829014142,1,2272469,0.294326935,0,47,26.16544617,86850,27.81407672,1.063007928,773.6228636,4.381215827,88.21424215,38.18708469,45820,41030,648,648,0,167,12896.00367,134368248.7,0.982596885,7.706513992,0.278097576,0.840902518
2022-07-07_12.25.31_2022-07-07_14.57.57,1,428330,0.184519481,0,46,44.4971951,9626,12.96445629,0.291354461,168.077127,12.71210895,613.6458659,46.34735697,9115,511,581,581,0,12,1356.538134,1482609.395,0.666973829,7.063929299,0.170467354,0.777898999,0,449370.775,0.003725642,-8.14E-09,1.829,1.828494364,245760,0.042632044,0.023315382,0.001817491,-0.051127681,37.1834293,1.828991288,126859,118901,2.288,2.288,1.353,5354,8392.467803,491079505.4,3.391830551,14.12757554,0.090728994,0.090728994,1,455739692,41.20007406,2.85E-05,1855,1854.409554,245760,91.68236731,0.049440194,8405.656476,3.262229136,294.9539937,1856.674568,126586,119174,4095,4095,0,20327,71594.93397,1385391478,-0.706604333,43.37853202,0.827015436,1.38727261,1,2518107,0.231226051,0,46,29.15015512,86384,26.5074897,0.909343007,702.6470103,3.264084594,71.26823597,39.40023545,51147,35237,645,645,0,127,12258.92159,129376085.6,1.018585954,7.276642272,0.228464705,0.766763336
2022-06-10_00.18.43_2022-06-10_00.48.37,1,86052,0.60624725,0,47,37.84168865,2274,28.55943984,0.754708388,815.6416042,9.489960616,193.9126474,47.40922911,1763,511,607,607,0,5,322.0152224,98631.64772,1.102053439,6.610344697,0.6787306,1.191919363,0,224703.76,0.005988712,-3.66E-07,1.829,1.82864388,122880,0.061083807,0.033403884,0.003731231,-0.010621044,17.981393,1.829663814,63074,59806,2.318,2.318,1.36,2373,3434.212187,95451928.5,3.927881779,18.59753885,0.090728994,0.090728994,1,227957470,18.6355846,-4.88E-05,1856,1855.12264,122880,18.131125,0.009773545,328.7376938,1.104595836,344.7292309,1855.211241,62242,60638,3005,3005,949,9483,20680.71819,511566904.4,0.439656645,3.569020219,1.147703052,1.679578178,1,1976822,0.314148211,0,0,22.81439849,86648,27.3522772,1.198904158,748.1470681,5.095093385,101.7891796,35.61802699,41058,45590,653,653,0,151,12676.2487,133286272,1.003909018,7.523472913,0.278097576,0.840902518
2022-06-13_09.29.15_2022-06-13_09.54.53,1,74650,0.635282458,0,48,36.97374938,2019,29.00282312,0.784416609,841.1637487,7.85682446,147.2495558,46.99172153,1506,513,582,582,0,5,271.2811306,72116.41011,1.176825247,6.736047281,0.632752289,1.095171958,0,224888.339,0.005993799,1.30E-07,1.83,1.830145988,122880,0.060078823,0.032827339,0.003609465,-0.041074889,17.42035233,1.831131836,61160,61720,2.288,2.288,1.355,2418,3412.344504,94246663.5,3.957064489,18.8879688,0.090728994,0.090728994,1,228101776,10.12053321,-8.14E-06,1856,1856.297005,122880,9.306182534,0.005013305,86.60503335,-0.549692995,47.0404049,1856.320332,56859,66021,2096,2096,1465,10073,13742.27641,395711328.9,1.087130018,3.292774557,0.61186386,1.276539212,1,1864917,0.376133784,0,0,21.49314263,86768,28.55669949,1.328642348,815.4850857,5.666543497,105.9359007,35.74129637,37601,49167,645,645,0,143,13275.67926,133195970.3,0.943326378,8.27404516,0.362136425,0.903650009
2022-03-01_04.27.21_2022-03-01_05.09.35,1,119810,0.490540989,0,46,39.75116125,3014,25.93629178,0.652466267,672.6912312,11.56317862,278.177343,47.46415544,2504,510,656,656,0,4,429.8479197,176056.6351,1.091468792,6.539338701,0.749704382,1.253103531,0,224986.52,0.006278933,-4.31E-07,1.831,1.830944987,122880,0.064075047,0.034995616,0.004105612,-0.025757727,18.41606368,1.832065817,63781,59099,2.33,2.33,1.328,2371,3554.789863,97412413.37,3.874418533,18.17889141,0.090728994,0.13600217,1,226286562,24.82095395,-0.000292971,1840,1841.524756,122880,33.95177611,0.018436774,1152.723101,8.721960623,2004.757495,1841.83771,57367,65513,4095,4095,0,10591,22808.32947,362678866.5,0.121176007,7.893687907,0.842151267,1.368009242,1,2275658,0.174995362,-0.000660885,15,26.38474649,86249,28.15275169,1.067008611,792.5774278,2.870201776,56.01106999,38.58409355,42256,43993,656,656,0,89,12289.40246,137601984.6,1.053600528,6.83210002,0.519445499,1.001533613
2022-03-07_08.47.41_2022-03-07_09.47.55,1,176694,0.404593208,0,49,43.15925745,4094,20.79274142,0.481767821,432.3380958,9.40450413,290.2101661,47.90678031,3584,510,624,624,0,22,546.4697418,246677.0133,0.760219909,7.08666044,0.30073969,0.909581067,0,224979.189,0.006338496,4.88E-08,1.831,1.830885327,122880,0.065336475,0.035685728,0.004268855,-0.002955898,18.55164894,1.832050746,63728,59152,2.346,2.346,1.317,2465,3537.579929,98205278.36,3.872836885,18.11335035,0.090728994,0.13600217,1,226308656,39.66398652,0.00038249,1841,1841.704557,122880,44.02248407,0.023903119,1937.979104,4.097405932,686.9922549,1842.23062,59711,63169,4095,4095,0,10382,24562.39089,335207166,-0.100872853,11.45405662,0.798251431,1.292104014,1,953448,0.112651326,-0.000554477,0,11.01373471,86569,21.71619378,1.971737503,471.5930722,5.3080795,120.0653505,24.34944403,19831,66738,664,664,0,99,12511.96274,139654539.2,1.036054685,6.930162816,0.415851437,0.926940455
2022-07-07_17.44.19_2022-07-07_18.36.41,1,151183,0.407509663,0,47,41.72867789,3623,23.10188339,0.553621264,533.6970164,10.42156114,266.7617626,47.69674596,3112,511,606,606,0,11,506.7586289,253140.3137,1.111506989,6.379588987,0.662924466,1.136160756,0,224819.024,0.005989811,3.58E-07,1.829,1.829581901,122880,0.060803626,0.033233618,0.003697081,-0.03590209,17.63825122,1.830591984,61324,61556,2.303,2.303,1.36,2395,3486.249297,96509537.77,3.903604891,18.41105968,0.090728994,0.090728994,1,228039903,21.046558,-0.000130209,1856,1855.793481,122880,19.90388039,0.010725267,396.1644546,0.785964307,503.0004667,1855.900216,64856,58024,3271,3271,690,10218,23651.81239,546348762.8,0.238460843,4.519847175,1.09825573,1.573960737,1,2580651,0.232800435,0,46,29.87417809,86384,26.37090986,0.882732565,695.424887,3.264234513,72.82847484,39.84835509,52421,33963,645,645,0,136,12199.53724,129246980.1,1.0164817,7.203594839,0.415851437,0.935824237
2022-04-04_02.02.47_2022-04-04_02.39.35,1,104608,0.561965017,0,46,38.91666667,2688,26.9540182,0.692608605,726.5190972,10.67546454,240.5853992,47.33947657,2178,510,648,648,0,4,382.3928081,141341.1399,1.092818172,6.416251136,0.65338962,1.152096841,0,224816.994,0.006245249,1.30E-07,1.83,1.829565381,122880,0.063568951,0.034745384,0.004041012,-0.018555812,17.69585623,1.830669412,63142,59738,2.316,2.316,1.333,2305,3525.173934,97514533.28,3.87691187,18.17317613,0.090728994,0.090728994,1,226133833,19.60116863,-4.88E-05,1840,1840.281844,122880,19.94474747,0.010837877,397.7929516,0.586765223,29.72964089,1840.38992,56309,66571,2469,2469,1418,11486,20696.5254,429483570.4,0.39199574,4.680910533,0.903015561,1.56762649,1,1322178,0.214167281,0,0,15.22387132,86849,25.20491348,1.655617875,635.2876633,6.012541467,127.5122025,29.44577934,27497,59352,670,670,0,86,13000.09154,140182495.9,1.012591763,7.464950195,0.380794496,0.903740956
2022-06-27_14.35.31_2022-06-27_15.26.00,1,139717,0.408326205,0,45,39.82810718,3508,22.15035789,0.556148897,490.6383548,9.598174853,244.2164159,45.5731991,2999,509,592,592,0,3,393.5049749,163266.2514,1.423032342,7.48174743,0.65338962,1.126751762,0,224683.342,0.006105339,3.58E-07,1.829,1.828477718,122880,0.062457042,0.034157945,0.003900882,-0.020131258,17.66365258,1.829544109,61822,61058,2.312,2.312,1.345,2456,3358.581037,93113116.02,3.996661816,19.20780985,0.090728994,0.090728994,1,227986711,16.8379951,0.000244143,1856,1855.360604,122880,19.06236217,0.010274209,363.3736514,-6.672232755,985.9039423,1855.458527,62512,60368,2812,2812,0,11773,17642.71405,377521098.3,0.637116696,4.05334515,0.410478512,0.934818337,1,1748810,0.224840412,-0.000518517,0,20.15059859,86787,25.93421607,1.287019636,672.5835629,4.667252968,96.53157051,32.84250579,37030,49757,650,650,0,117,12365.95403,129943922.8,1.030751877,7.386184765,0.506211527,0.956934836
2022-06-26_21.52.33_2022-06-26_22.37.42,1,126871,0.45608532,0,46,39.78394481,3189,22.41173858,0.563336258,502.2860263,9.296162322,255.453771,45.66232901,2679,510,607,607,0,5,468.4168292,165888.9731,0.632380073,7.657593651,0.200814335,0.849524908,0,224969.139,0.006201133,2.52E-07,1.831,1.83080354,122880,0.062461167,0.034116805,0.003901397,-0.003895475,17.87563659,1.831868718,63759,59121,2.32,2.32,1.347,2361,3400.653016,93747578.59,3.97944946,19.07027182,0.090728994,0.090728994,1,228250361,14.86284068,-0.000203452,1857,1857.506193,122880,18.14771684,0.009769936,329.3396264,29.7405773,3851.989102,1857.594842,58505,64375,4095,4095,1110,10705,18520.50265,417207870.4,0.596372218,3.842575656,1.245556801,1.741281449,1,1654625,0.229783412,0,0,19.05196435,86848,25.96364686,1.362780571,674.1109581,4.867642414,99.9916887,32.20385542,34719,52129,650,650,0,101,12757.54763,131370130.6,0.994323379,7.767862606,0.362136425,0.895221397
2022-04-12_02.15.40_2022-04-12_02.48.11,1,93682,0.575308642,0,47,38.53640477,2431,25.97966588,0.674159046,674.9430392,8.228079937,187.9171352,46.4757736,1921,510,611,611,0,5,316.6869978,88044.84458,0.989339139,7.248795432,0.432357938,0.967222997,0,224864.301,0.006188511,2.12E-07,1.83,1.829950366,122880,0.062750991,0.034291089,0.003937687,-0.056559906,17.84908145,1.83102595,62881,59999,2.307,2.307,1.335,2373,3512.869246,98193684.67,3.878287724,18.13751159,0.090728994,0.090728994,1,226158286,14.96776504,-1.63E-05,1840,1840.480843,122880,14.04716377,0.007632334,197.3228101,-0.088985771,19.83774869,1840.534449,57295,65585,2189,2189,1447,11528,15798.71425,387268888,0.783693696,3.356520409,0.30073969,0.672894878,1,1449926,0.270736147,0,0,17.4774108,82960,26.38038214,1.509398757,695.9245621,5.678118164,113.4464407,31.64465911,29955,53005,623,623,0,93,12202.37329,121022467.7,1.01556487,7.745355191,0.398680043,0.928786865
2022-06-14_11.51.54_2022-06-14_12.38.35,1,132596,0.437195122,0,47,40.41328863,3281,21.93673248,0.542809883,481.2202318,8.222382208,223.4655742,45.98319399,2770,511,582,582,0,9,464.08992,174321.0385,0.734248552,7.200319606,0.342635607,0.952727141,0,224704.355,0.006101742,-4.07E-07,1.829,1.828648722,122880,0.060958268,0.033335144,0.00371591,-0.007603581,17.25401109,1.829664467,62587,60293,2.304,2.304,1.362,2392,3410.300926,95430476.89,3.944708935,18.71758815,0.090728994,0.090728994,1,227925747,9.483296576,0.000113933,1855,1854.864478,122880,10.20105747,0.005499624,104.0615734,-0.37185409,14.65317588,1854.892528,67468,55412,2044,2044,1594,9109,12207.1033,339723372,1.308014126,3.875654079,0.738495293,1.398320596,1,2207929,0.282503828,0,46,25.41939903,86860,27.16577542,1.068702505,737.9793543,4.528558841,92.47079683,37.20383316,45680,41180,634,634,0,141,12845.09239,137065119.5,1.014360815,7.501379834,0.432357938,0.941937951
